ATE real, ATE estimado
0.34307800421644413, 0.3637689529347029
0.354181307097681, 0.38080734999096744
0.34139142656359805, 0.3787235545618731
0.34462403373155304, 0.3977228744318984
0.3416725228390724, 0.37864587850474607
0.3457484188334505, 0.34390076313571943
0.33914265635980323, 0.35758977578196177
0.34392129304286717, 0.33732633831200615
0.34645115952213634, 0.3756996968612165
0.33562895291637385, 0.3472592964607526
