ATE real, ATE estimado
0.21741647134737108, 0.35375337248055866
0.12684999794400742, 0.32645611807649577
0.07847565546625168, 0.33455007141723536
0.2532445144536279, 0.3439136644976988
0.23021265289467951, 0.34185049992064753
0.15158358875087374, 0.3253451833042374
0.2288857469104758, 0.3299476273607364
0.17509939933385843, 0.3402634502459927
0.20374095758645444, 0.33820028566894145
0.1567820869273665, 0.3421679098555785
0.16231903311413287, 0.3282018727186161
0.1437518385318315, 0.3428027297254404
0.24110941359928384, 0.3340739565148389
0.20547906208781308, 0.34010474527852724
0.23283008960964607, 0.35486430725281704
0.13285507782722705, 0.34692905887954295
0.16784016397331647, 0.3332804316775115
0.25982210919534776, 0.3455007141723536
0.2508247693334472, 0.3496270433264561
0.18967006063596603, 0.3289953975559435
0.19757456136188956, 0.34423107443262974
0.1744177587150363, 0.33994604031106174
0.17509939933385843, 0.34851610855419773
0.1567820869273665, 0.3451833042374226
0.22617974436104504, 0.3410569750833201
0.11901824772496516, 0.34565941913981907
0.17768046079538452, 0.3477225837168703
0.20628564379453995, 0.33756546579907953
0.18542364517996263, 0.34423107443262974
0.16077862020756029, 0.3393112204411998
0.2623667954034331, 0.33883510553880336
0.16255309996235945, 0.3378828757340105
0.21540792474434522, 0.3310585621329948
0.16352099801043174, 0.33645453102682116
0.1801002059155652, 0.34058086018092365
0.19006544382553797, 0.34423107443262974
0.16932838629886537, 0.3408982701158546
0.2472758098238489, 0.3445484843675607
0.17416787653922672, 0.3483574035867323
0.14556269354007123, 0.3513727979685764
0.18728669076922588, 0.33455007141723536
0.20789880720799375, 0.3458181241072846
0.21911820059528886, 0.3358197111569592
0.07093016267645957, 0.3323282018727186
0.20209141891956017, 0.34232661482304394
0.2739815719803004, 0.34438977940009524
0.13088290647764178, 0.33899381050626887
0.20660827647723073, 0.34502459926995716
0.27830073794318505, 0.34264402475797495
0.16484790399463545, 0.337406760831614
