ATE real, ATE estimado
0.9999999999999978, 1.050882310448068
1.0000000000000007, 0.9844240174650704
1.0000000000000002, 1.0257340952601017
0.9999999999999984, 0.924182536131845
0.9999999999999961, 0.9408165822253282
0.9999999999999972, 0.9721201738530073
1.0000000000000018, 0.9234386777586315
1.0000000000000007, 0.9842585986332157
1.0000000000000024, 1.0213696191505368
1.0000000000000024, 0.9244992670748347
1.0000000000000007, 1.016174408944035
1.0000000000000044, 1.003570705601552
0.9999999999999952, 0.9867987634690246
0.9999999999999961, 1.018883284135672
0.9999999999999976, 1.0229994783796652
1.0000000000000013, 0.9963754270142245
1.0000000000000007, 0.9582140314782063
1.0000000000000007, 1.0491656445367992
1.0000000000000022, 0.957254568214453
1.0000000000000007, 0.9685190242185004
1.0000000000000024, 0.9425425732130696
0.9999999999999983, 0.959272576859214
1.000000000000001, 1.0257351540646047
0.999999999999996, 1.0426958307664391
0.9999999999999986, 0.9975465290145421
0.9999999999999986, 1.0037474365852832
1.000000000000002, 0.9938606325579664
1.0000000000000044, 1.0245036596974044
0.9999999999999972, 0.9317085017369513
1.0000000000000004, 0.9706005910342107
0.9999999999999966, 0.9690594357515946
1.0000000000000002, 0.9748231521427103
0.999999999999996, 0.965259808099234
1.0000000000000022, 1.070158551485639
0.9999999999999981, 1.0567918023370113
0.9999999999999977, 0.9954507328155586
1.0000000000000013, 1.0201983811230195
1.0000000000000002, 1.01961630348473
1.0000000000000033, 0.979687380967504
0.999999999999998, 0.9318424747717233
1.0000000000000022, 0.9363591650786749
1.000000000000004, 1.0040332208212843
0.9999999999999983, 1.0512897854128112
0.9999999999999983, 0.975702049798166
1.0000000000000013, 0.9778419463438257
0.9999999999999988, 1.037951595590855
0.9999999999999996, 1.0645892896691123
1.0000000000000016, 0.9878250170665214
0.9999999999999999, 1.0060177770169199
0.9999999999999992, 1.0317625868732125
1.0000000000000013, 1.0238252571459994
1.0000000000000002, 1.0190799379103088
1.0000000000000022, 1.0305223423580179
0.9999999999999944, 0.9804898152851526
0.999999999999996, 1.0595727612854338
1.0000000000000007, 0.9774663129786075
1.0000000000000022, 1.0626176104247074
1.0000000000000022, 0.9848154933844804
1.0000000000000016, 1.0270615515180461
0.9999999999999997, 0.9418749618439208
1.0000000000000018, 0.9691904444152751
0.9999999999999981, 1.0086378412720889
1.0000000000000004, 0.9992430247137025
1.0000000000000024, 0.9446315928200667
0.9999999999999983, 1.0069054093270529
0.9999999999999992, 0.9413936145599033
1.0000000000000058, 1.0133962553305544
1.0000000000000044, 1.0072553599817604
1.0000000000000007, 0.9623243746945352
1.0000000000000016, 0.9385783203965155
0.9999999999999988, 0.9963125847621511
1.0000000000000004, 0.972981903739468
0.9999999999999957, 1.013500211188402
0.9999999999999973, 0.9893729492635945
1.0000000000000004, 1.0575990769025976
0.9999999999999972, 1.026778024021111
1.0000000000000022, 1.0849710086412803
1.0000000000000016, 0.9953961216381471
0.9999999999999961, 0.9556239168157812
0.999999999999998, 0.9604720064515571
0.9999999999999983, 0.9895879275744416
1.0000000000000024, 1.0413442672860072
0.9999999999999996, 1.0108781749753877
1.0000000000000007, 1.0065542688401161
1.0000000000000038, 1.02051646346396
1.0000000000000002, 0.9713223594670083
0.9999999999999972, 1.0012208446487745
1.0000000000000013, 1.0188633215371392
1.0000000000000016, 1.036555756198398
0.9999999999999973, 1.0536255986121468
0.9999999999999978, 0.9784080497765417
0.9999999999999988, 1.0475152909085306
1.0000000000000018, 1.008491754046741
1.0000000000000049, 0.9393370527066339
0.999999999999998, 0.9969875908216161
1.0000000000000018, 0.9728436094694634
1.0000000000000002, 0.934676825598126
1.0000000000000033, 1.0394118840821283
0.9999999999999989, 0.9682017677041427
0.9999999999999999, 0.9320619953318994
