ATE real, ATE estimado
0.338158819395643, 0.3315234912056132
0.33661278988053406, 0.3306638063180518
0.33900210822206606, 0.3391113165505144
0.3371749824314828, 0.3346117985429605
0.3343640196767393, 0.3303848828205249
0.34068868587491213, 0.3323626321528469
0.3411103302881237, 0.3346137739218382
0.34645115952213634, 0.34134744544003537
0.33675333801827123, 0.34276221179222177
0.3394237526352776, 0.3267403087912262
