ATE real, ATE estimado
0.09041712248393553, 0.19377876527535312
-0.043909613623480656, 0.19536581495000793
-0.001082906681771835, 0.1887002063164577
0.043142349002955944, 0.18885891128392318
0.042812751785984586, 0.18743056657673385
-0.05673831257032607, 0.19187430566576733
-0.0030204815279859425, 0.18647833677194095
-0.02523904844175509, 0.1923504205681638
0.12937317741714283, 0.1923504205681638
-0.02009529580857971, 0.18917632121885414
-0.02717270102562107, 0.19631804475480083
-0.042448429220563126, 0.1902872559911125
-0.05027654950280908, 0.19108078082843993
-0.010971067546352492, 0.19330265037295669
-0.02681503672098312, 0.19441358514521503
-0.05457297378893425, 0.18758927154419933
-0.016276931249063535, 0.19076337089350898
-0.06989284176144603, 0.1871131566418029
-0.06435243450668729, 0.190445960958578
-0.12381672760539479, 0.1902872559911125
-0.016672444627961233, 0.19838120933185208
0.03028248897711286, 0.20187271861609268
0.048269254360495235, 0.1902872559911125
0.07634222138562854, 0.19441358514521503
0.05820950726711467, 0.19250912553562927
-0.07428843886846649, 0.1853674019996826
0.0008354999521693399, 0.18933502618631964
-0.12942677025789942, 0.19092207586097446
-0.008050165751724049, 0.1844151721948897
-0.005785925872840637, 0.19266783050309474
0.04868933909150538, 0.19203301063323283
-0.07177227609595066, 0.1955245199174734
-0.026759921478955596, 0.18822409141406127
0.04727937720986451, 0.19330265037295669
0.10562040893255017, 0.18203459768290747
0.09790306627249129, 0.19853991429931758
-0.03678932672817531, 0.19520710998254245
-0.08873075299984404, 0.19092207586097446
0.05591830761865262, 0.19933343913664497
-0.1357848117378811, 0.19631804475480083
0.031112398434559135, 0.19076337089350898
0.14383518593766184, 0.18758927154419933
0.08477201388534669, 0.18981114108871608
-0.05912393525504688, 0.1906046659260435
0.08193965240580753, 0.18663704173940646
-0.05623694341225131, 0.18996984605618156
0.021720693462568406, 0.19758768449452468
0.11588968194149034, 0.1896524361212506
-0.04866030167473691, 0.1853674019996826
-0.03767008312066136, 0.1880653864465958
