# MSE: 0.3052739981901045
# ATE, Diferença de médias
0.9999999999999999, 0.8719381749689786
1.0000000000000007, 1.181963547784251
1.0000000000000007, 0.7660077338392289
1.0, 1.3805031135356765
1.0000000000000009, 1.1422342588365844
0.9999999999999997, 0.9888798599383528
1.000000000000002, 1.0880617214294086
0.9999999999999998, 0.8679166977173455
0.999999999999999, 1.0370844150051854
1.0000000000000007, 1.0441589198641106
1.0000000000000002, 1.2134735701169184
0.9999999999999999, 0.9098831215091931
0.9999999999999992, 1.018516772374941
1.0, 0.71809172483834
1.0000000000000007, 1.3441158212255597
0.9999999999999993, 1.24987900711864
1.0000000000000007, 1.0843377465560256
1.0000000000000013, 1.0798137791785074
0.9999999999999998, 0.8485256231026178
1.0000000000000004, 0.8447363727119074
1.0000000000000004, 0.888300785343804
1.0000000000000004, 1.489007990648017
1.0000000000000022, 0.8376303112180784
0.9999999999999996, 1.0711403326153475
0.9999999999999998, 0.719099316635309
0.9999999999999991, 0.8439486868088109
0.9999999999999979, 1.1114945107874978
0.9999999999999994, 0.994012755876275
0.9999999999999988, 0.8634793184274018
1.0, 1.0191391469242725
1.0000000000000004, 1.4669576878983144
1.0, 0.8883902241268442
0.9999999999999988, 1.0132573985810442
1.0000000000000009, 0.7342125965481368
1.0000000000000007, 0.9510386752880976
1.0000000000000009, 0.7248063181451256
0.9999999999999991, 1.3495063992370617
0.9999999999999973, 1.376706019418768
0.9999999999999999, 1.1782357989941807
0.9999999999999998, 0.9633751739086279
0.9999999999999998, 1.0827698138566137
1.0000000000000004, 0.9734399309705649
0.9999999999999989, 1.0535630295089173
0.9999999999999992, 0.9303955305526734
1.0000000000000002, 0.788321714340429
1.0000000000000007, 0.6716634258176883
1.0000000000000002, 1.1947786964341331
0.9999999999999994, 1.1427212187022846
1.0000000000000002, 1.0737816169574916
0.9999999999999996, 1.0952860787280452
0.9999999999999999, 0.9376059183500574
1.0000000000000004, 0.4694896560857231
1.0000000000000004, 1.2827765814159706
1.0000000000000004, 0.8626845445953296
1.0000000000000002, 0.6255196382420292
0.999999999999999, 0.7159349636354899
0.9999999999999999, 0.9295266024235314
1.0000000000000002, 1.0887034229018486
1.0000000000000009, 1.2628138613091713
1.0000000000000002, 1.142614139107002
0.9999999999999991, 1.4144318162874094
0.9999999999999998, 1.209997196785589
0.9999999999999993, 0.9300295096140188
0.999999999999998, 0.9569059112508473
1.0000000000000002, 1.1546086992340097
0.9999999999999996, 1.1167717757557698
1.0000000000000002, 1.1525466019511967
0.9999999999999987, 0.6559290523556435
0.9999999999999994, 1.0391880377609508
1.0000000000000004, 1.0750342634435714
0.9999999999999989, 1.0644261597367046
1.0000000000000002, 0.995473606803442
1.0000000000000002, 0.734033353152924
1.0000000000000016, 1.3165372807473146
0.9999999999999984, 0.8080061563177184
0.9999999999999989, 1.1364040897755523
0.9999999999999983, 1.143864942496302
0.9999999999999999, 1.021223989945001
0.9999999999999997, 1.0794224206717375
0.9999999999999993, 0.9104574873235545
0.9999999999999993, 0.8867837503091996
0.9999999999999993, 0.8206058190060301
1.0000000000000002, 0.6610695007848457
0.9999999999999988, 0.6912279279346193
0.9999999999999999, 1.18799462806126
0.9999999999999992, 1.094644800069304
0.9999999999999992, 0.8206677440956747
0.9999999999999998, 0.8483849084888164
1.0000000000000002, 0.9172052951410619
0.9999999999999997, 0.9839104088263081
1.0000000000000009, 1.0513310006256993
1.000000000000001, 1.581354806697294
0.9999999999999998, 0.8764788699030641
0.9999999999999993, 1.1764914822604624
0.999999999999999, 0.7190478550186028
0.9999999999999998, 1.1437580123656803
0.9999999999999997, 1.2705228211017774
0.9999999999999987, 1.1527697862516753
1.0000000000000007, 0.904056767070245
1.0000000000000002, 0.7401120398117286
0.9999999999999996, 0.9240567285033401
0.9999999999999994, 1.223756805012234
0.9999999999999992, 0.7457085726498668
1.0, 1.0846252674798418
1.0000000000000007, 0.8121994895066986
0.9999999999999991, 1.442221434582852
1.0000000000000002, 0.8987735104756042
1.0000000000000009, 0.8198372547893429
0.9999999999999992, 1.2838996104381495
0.9999999999999987, 1.108725576934899
1.0000000000000007, 0.7900319001940176
1.0000000000000009, 0.8229291294398049
0.9999999999999999, 0.8960035575253571
1.0000000000000002, 0.9435303486255051
1.0, 1.4125892346126692
0.999999999999999, 1.3058076692053155
1.0, 1.1189899491143018
0.9999999999999981, 0.7891867330909487
1.0000000000000007, 1.0295627595199492
0.9999999999999993, 0.7322747949110563
1.0000000000000004, 1.2263887511959306
1.0000000000000004, 0.8724204382344113
0.9999999999999989, 0.8678348836929177
0.9999999999999993, 0.9503816197439559
1.0000000000000004, 0.8007513927104304
0.9999999999999988, 0.43076197408152705
0.9999999999999989, 0.6919831054595413
1.0000000000000007, 1.5186759728610548
1.0000000000000004, 1.0909669308590098
0.9999999999999992, 0.7001432814830362
0.9999999999999998, 0.9950695302514079
1.0000000000000007, 0.9862497648452729
1.0000000000000007, 0.7386415931688846
0.999999999999999, 0.9208382182601313
1.0000000000000002, 0.98687144398764
1.0000000000000002, 0.612439592170637
0.9999999999999997, 0.9791652563537361
1.0000000000000004, 0.8093248318658233
0.9999999999999989, 1.1563247528931488
0.9999999999999992, 0.4643785063195335
0.9999999999999996, 0.839343051825177
1.0000000000000022, 1.091747009786819
0.9999999999999996, 1.464077381286551
0.9999999999999987, 1.0517934743503825
0.9999999999999997, 0.8375370321227638
0.9999999999999994, 0.9867720427473367
1.0000000000000004, 1.2134515024536983
0.9999999999999998, 1.285979454577749
0.9999999999999988, 0.861095982948783
0.9999999999999991, 1.1342080390205989
0.9999999999999997, 0.7858872753657405
0.9999999999999989, 1.1404486144311008
0.9999999999999996, 0.7529185391710191
1.0000000000000002, 0.9585086872895384
0.9999999999999988, 1.2828706975519888
0.9999999999999998, 1.0575943828045016
0.9999999999999999, 0.9072077526216893
1.0000000000000007, 0.9890468294104623
1.0000000000000013, 1.1060388571103528
0.9999999999999989, 0.9703431012029891
1.0000000000000004, 1.2972419419844066
1.0, 0.9640812150260017
0.999999999999999, 1.2261863939473108
1.0000000000000007, 1.2913211180374486
1.0000000000000002, 0.9346073564491578
1.0, 1.190474581048195
1.0000000000000002, 0.631086352490541
0.9999999999999997, 0.7589360093007032
1.0000000000000004, 1.1790004499429905
1.0000000000000002, 1.387301800212595
0.9999999999999997, 0.8853201580457433
1.0000000000000002, 1.3507826044945042
1.0000000000000009, 1.0311866462762216
0.9999999999999996, 1.1775329994727755
0.9999999999999994, 1.2328329960490783
1.0, 1.1905345454866672
1.0000000000000004, 1.1299612152607024
0.9999999999999996, 1.0991695685579015
1.0000000000000002, 0.9569709586829677
0.9999999999999991, 0.9230413228240002
1.0000000000000007, 0.988073253260246
0.9999999999999994, 0.8008386486025911
1.0, 1.15053240190726
1.0000000000000004, 1.05698971250462
0.9999999999999998, 0.7733809829665605
1.0000000000000004, 0.9874086694447941
1.0000000000000004, 1.019834698156841
0.9999999999999984, 0.8108296907531085
0.9999999999999993, 1.105431292209415
1.0000000000000004, 1.1689217692463214
1.0000000000000004, 1.058090372150012
0.9999999999999993, 1.1169413153411414
0.9999999999999999, 1.0363333852219934
0.9999999999999988, 1.034479152441754
0.9999999999999994, 0.9968387397552461
1.0000000000000004, 0.7326059261625221
0.9999999999999999, 1.0567979762162771
1.0000000000000009, 0.8001425705893926
0.9999999999999989, 0.9525810115538269
1.0, 0.9085993491198288
1.0000000000000002, 1.2088540342382692
0.9999999999999994, 0.6340516116571526
1.0000000000000002, 1.1131044758130741
1.0000000000000004, 1.183013841725511
1.0000000000000009, 0.6930875030877516
0.9999999999999988, 0.6949521382159938
1.0000000000000013, 1.0649324441141057
1.0, 0.8251158347134259
1.0000000000000004, 0.8974311744976199
0.9999999999999999, 0.9831949659881349
0.9999999999999999, 1.1332911107743942
1.0000000000000016, 0.9643543658381275
1.0000000000000009, 1.2284967766145465
0.9999999999999999, 0.6778880365736
1.0000000000000009, 0.7148377555619414
0.9999999999999988, 1.0459997619625594
1.0000000000000004, 1.2857707434609753
1.0000000000000018, 1.1991535951941004
1.0, 1.1414833743390485
0.9999999999999996, 0.6427828277144837
1.0, 0.8710357690683267
1.0000000000000007, 0.9335388646352611
0.9999999999999994, 1.2923957608472996
0.9999999999999991, 1.0217190736789339
0.9999999999999999, 1.0945627792901205
0.9999999999999992, 1.1339829338304572
1.0000000000000004, 1.300375295871539
0.9999999999999999, 1.038661234720682
1.0000000000000009, 1.1932000864351608
1.000000000000001, 0.8317983218046864
0.9999999999999991, 1.1859198703292548
1.0, 0.49026217562724794
0.999999999999999, 0.7415529429230638
1.0000000000000007, 0.8613519737650546
1.0000000000000004, 1.2771566394751357
1.0000000000000002, 1.4252742949153072
1.0000000000000002, 0.7329013553051714
1.0000000000000007, 0.9363429447446138
0.9999999999999978, 0.9675105132501428
0.9999999999999992, 1.3690295496625697
1.0, 1.146632395563789
1.0, 1.2467148808397708
