# MSE: 0.2604042628513949
# ATE, Diferença de médias
1.0, 0.9012094948167108
1.0000000000000002, 1.1375286853192972
1.000000000000001, 0.8914725832697344
1.0000000000000004, 0.9235118713301507
1.0000000000000002, 0.9191778326591695
1.000000000000001, 0.8157206300173866
1.0000000000000013, 1.1056403098768692
0.9999999999999993, 1.2051902634848741
1.0000000000000002, 0.9207638796500035
1.0000000000000004, 1.2266316784367983
1.0000000000000009, 0.9528949320182758
1.0, 0.9896798870956423
1.0000000000000004, 0.9685164842120574
1.0000000000000002, 1.0163718626022575
1.0000000000000007, 0.8510628490891721
0.9999999999999997, 0.9644141077080084
1.0000000000000013, 1.074568862334145
1.0000000000000004, 0.866610176821095
1.0, 0.9779802191439719
1.0000000000000002, 0.998482320930791
1.0000000000000009, 0.7674017418093256
0.9999999999999992, 1.109934679532916
0.9999999999999988, 0.9999301497057796
0.9999999999999997, 1.0861622078633875
1.0000000000000009, 1.036580401029242
1.0, 0.9624028894081172
1.0000000000000004, 0.9559715393269663
0.999999999999999, 1.0877957552553892
1.0000000000000004, 1.0252431237903612
0.9999999999999999, 1.0637804261029689
0.9999999999999996, 0.9726892806528433
0.9999999999999989, 1.1305526703568944
0.9999999999999996, 1.1070379149416714
0.9999999999999999, 1.1331317860966927
1.0000000000000007, 1.0981734049737815
0.9999999999999983, 1.0819487158681167
0.9999999999999996, 0.9732832086436513
0.9999999999999998, 0.8571327064356333
1.000000000000001, 0.9574873741535506
1.0000000000000002, 0.979455879023298
0.9999999999999996, 0.9653847308307765
1.0000000000000004, 0.930272041728784
0.999999999999999, 0.768011978661748
0.9999999999999993, 0.8893860838816176
1.0000000000000004, 0.973850220188871
0.999999999999999, 0.9532192833637311
1.0000000000000002, 1.0642359211045525
0.9999999999999991, 1.0509175803616364
0.9999999999999996, 0.984395809234665
0.9999999999999987, 0.9162088377012816
0.9999999999999984, 0.8387547751757486
1.000000000000001, 1.0038887049257106
0.9999999999999997, 0.9961180522811598
0.9999999999999989, 1.0406480387088757
1.0000000000000002, 0.9870739764697259
0.9999999999999989, 0.8508924950846627
1.0000000000000002, 0.9141243034249839
0.9999999999999984, 0.9351649628272095
1.0000000000000009, 0.9613873292895628
1.0000000000000018, 0.9545041489818754
