# MSE: 0.005383367188994507, 0.005769121145884284, 0.0052492831279338775
# ATE, linear, probit, logit
0.36511156186612576, 0.34907879216835314, 0.2927491734361901, 0.3900857012268893
0.3133874239350913, 0.45827404820619044, 0.33663742046974393, 0.20357377021946732
0.35294117647058826, 0.245339358917058, 0.3131505158770346, 0.2735336298622023
0.3448275862068966, 0.36084783999753633, 0.39085703574929526, 0.3077592443462885
0.359026369168357, 0.2910117827419261, 0.3404036907715271, 0.4356809263448653
0.33874239350912777, 0.28641437420908444, 0.4071061701380056, 0.2897184346725828
0.3154158215010142, 0.20131244289590564, 0.4087551457643534, 0.40753737611760793
0.3356997971602434, 0.35759539352075964, 0.34077513553396177, 0.22637409109237183
0.3509127789046653, 0.31076398748751216, 0.4078813298751827, 0.34783341054791805
0.3184584178498986, 0.37068414450623305, 0.366243129964272, 0.3362271626629688
0.3407707910750507, 0.25852799581706476, 0.3214677174272867, 0.34595066362374494
0.34989858012170383, 0.20281379751228343, 0.3921454054021216, 0.29553421197216856
0.34279918864097364, 0.299371497324188, 0.27870484198449785, 0.3768619876149575
0.34279918864097364, 0.36166491616481267, 0.3239154856756644, 0.33005340718753384
0.33367139959432046, 0.2671016641343695, 0.4049915017017707, 0.2974153108662956
0.332657200811359, 0.3649741674521244, 0.24084634686491602, 0.40738317025117277
0.35598377281947263, 0.44158831772760243, 0.4879428839257167, 0.3412086977643009
0.3580121703853955, 0.3372063274630364, 0.48149395844673115, 0.3662718136872055
0.3367139959432049, 0.5140380115510943, 0.22496919226857715, 0.27739122851496417
0.34685598377281945, 0.41130157236219195, 0.1955394824988934, 0.29030490569008266
0.33874239350912777, 0.29719563162864004, 0.4012298807627607, 0.3895907296343246
0.33772819472616633, 0.4173987577539413, 0.39914818233764326, 0.3000033699306718
0.3539553752535497, 0.3537544422155995, 0.4502801095239131, 0.38733328362852065
0.3691683569979716, 0.3356340937304179, 0.40343013471924555, 0.3935796063278814
0.3580121703853955, 0.3453263508390087, 0.3640221834481447, 0.3622271446890894
0.3448275862068966, 0.42554346683213407, 0.3803499869931443, 0.435983447215764
0.35598377281947263, 0.4185099698614722, 0.36868211089565506, 0.24903569539148868
0.35192697768762676, 0.33604553769743706, 0.3606633117307956, 0.34489974511558746
0.3235294117647059, 0.32887094799546074, 0.34994104559582173, 0.5396355077831558
0.3306288032454361, 0.34061782804393814, 0.31629748302015304, 0.34071986626314094
0.34787018255578095, 0.45897768579038933, 0.3996583881401049, 0.44041538933312574
0.33975659229208927, 0.4706030162531971, 0.38928042773054605, 0.21551485800766104
0.33468559837728196, 0.3540866496513276, 0.222738299829488, 0.26331920840765016
0.35699797160243407, 0.4511449299834498, 0.34029444130934733, 0.32828659859387493
0.3488843813387424, 0.29432348614599524, 0.3085190267680863, 0.2576957170430025
0.3275862068965517, 0.20762505323961802, 0.2786037252230126, 0.30462377210326524
0.3509127789046653, 0.2852322927325198, 0.31275213271778823, 0.2890978162128735
