# MSE: 0.08050646966927133
# ATE, Diferença de médias
0.0, -0.006899270648531464
0.0, -0.01931795781588802
0.0, 0.10887706156777716
0.0, 0.008082002759708273
0.0, 0.027991326631184754
0.0, 0.02444313029765427
0.0, 0.007819173401668988
0.0, -0.02398317892108548
0.0, -0.006899270648531464
0.0, 0.11150535514817012
0.0, -0.05769104408962478
0.0, -0.03285366975491155
0.0, 0.007359222025100254
0.0, 0.09277876338787044
0.0, -0.039687233063933236
0.0, 0.0218805440567712
0.0, 0.049477626650896944
0.0, 0.009199027531375303
0.0, -0.07451212300413951
0.0, -0.06564163217031338
0.0, 0.026545765161968604
0.0, 0.03896445232932516
0.0, -0.015309810105788801
0.0, 0.04645508903344503
0.0, 0.013470004599513752
0.0, -0.051843090873250564
0.0, -0.08456534594914256
0.0, 0.004336684407648339
0.0, -0.0064393192719626735
0.0, 0.03285366975491166
0.0, 0.061633484460214216
0.0, 0.02937118076089107
0.0, -0.0010513174321571395
0.0, -0.019975031210986316
0.0, -0.061633484460214216
0.0, -0.045009527564228935
0.0, -0.09790393586963658
0.0, -0.012747223864905677
0.0, -0.07825744135619944
0.0, 0.05039752940403447
0.0, -0.031013864248636558
0.0, 0.005059465142256414
0.0, 0.04389250279256196
0.0, -0.02490308167422295
0.0, -0.006636441290492123
0.0, 0.0956041789867928
0.0, 0.06702148630001975
0.0, 0.049477626650896944
0.0, -0.023063276167947955
0.0, 0.07898022209080757
0.0, -0.05907089821933109
0.0, 0.01905512845784879
0.0, 0.04737499178658261
0.0, 0.004336684407648339
0.0, 0.006702148630001958
0.0, 0.03285366975491166
0.0, -0.024443130297654214
0.0, -0.005256587160785808
0.0, -0.008279124778237779
0.0, -0.05933372757737043
0.0, -0.12858926342072413
0.0, -0.06774426703462777
0.0, -0.029108351402851618
0.0, -0.015112688087259296
0.0, 0.02772849727314547
0.0, -0.019055128457848736
0.0, -0.047112162428543325
0.0, -0.020237860569025545
0.0, -0.006702148630001958
0.0, 0.04316972205795394
0.0, 0.019777909192456866
0.0, 0.015112688087259296
0.0, -0.08995334778894798
0.0, 0.0038767330310794934
0.0, 0.016032590840396932
0.0, -0.014849858729220067
0.0, -0.09159603127669363
0.0, 0.05440567711413363
0.0, 0.019777909192456866
0.0, 0.0026940009199027948
0.0, -0.03475918260069649
0.0, 0.05999080097246867
0.0, 0.05999080097246867
0.0, -0.011104540377160133
0.0, 0.019777909192456866
0.0, -0.03778172021814841
0.0, 0.06938695052237337
0.0, -0.0326565477363821
0.0, 0.0034167816545107588
0.0, 0.007819173401668988
0.0, 0.03548196333530462
0.0, 0.03778172021814841
0.0, -0.07707470924502269
0.0, -0.04152703857020834
0.0, -0.047374991786582554
0.0, -0.04034430645903142
0.0, 0.07431500098561017
0.0, 0.09606413036336164
0.0, 0.00223404954333406
0.0, 0.03311649911295089
0.0, -0.01649254221696561
0.0, 0.047834943163151344
0.0, -0.019777909192456755
0.0, 0.01885800643931923
0.0, -0.010184637624022552
0.0, 0.02608581378539987
0.0, 0.021420592680202355
0.0, -0.01767527432814242
0.0, -0.014652736710690561
0.0, -0.06445890005913663
0.0, -0.0698469018989421
0.0, -0.007819173401669044
0.0, 0.020697811945594335
0.0, 0.09770681385110724
0.0, -0.008541954136277008
0.0, -0.010184637624022552
0.0, 0.03988435508246274
0.0, -0.0876535909061042
0.0, -0.038044549576187636
0.0, 0.07944017346737631
0.0, 0.02207766607530065
0.0, -0.03403640186608847
0.0, -0.029831132137459804
0.0, 0.00032853669754911996
0.0, -0.004993757802746579
0.0, -0.014389907352651332
0.0, 0.03403640186608847
0.0, -0.010184637624022552
0.0, 0.03029108351402854
0.0, 0.022340495433339935
0.0, -0.022340495433339935
0.0, 0.011367369735199362
0.0, 0.041986989946777076
0.0, 0.0036139036730403196
0.0, -0.0012484394506866447
0.0, -0.005716538537354543
0.0, -0.05440567711413363
0.0, 0.1683422038241672
0.0, 0.08318549181943624
0.0, -0.06518168079374465
0.0, -0.02818844864971415
0.0, 0.013010053222945017
